id,session_num,time_clip,time,place,place_raw,scale,scale_order
311,3.0,0:40:12,1900-01-01 03:45:14,Haiti,Haiti,country,6
312,3.0,0:40:29,1900-01-01 03:45:31,Haiti,Haiti,country,6
313,3.0,0:40:35,1900-01-01 03:45:37,Haiti,Haiti,country,6
314,3.0,0:40:36,1900-01-01 03:45:38,Haiti,Haiti,country,6
315,3.0,0:40:40,1900-01-01 03:45:42,Haiti,Haiti,country,6
316,3.0,0:41:58,1900-01-01 03:47:00,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,4
317,3.0,0:42:22,1900-01-01 03:47:24,Haiti,Haiti,country,6
318,3.0,0:44:12,1900-01-01 03:49:14,Haiti,Haiti,country,6
319,3.0,0:45:11,1900-01-01 03:50:13,Haiti,Haiti,country,6
320,3.0,0:46:36,1900-01-01 03:51:38,Haiti,Haiti,country,6
321,3.0,0:46:42,1900-01-01 03:51:44,Haiti,Haiti,country,6
322,3.0,0:47:07,1900-01-01 03:52:09,France,France,country,6
323,3.0,0:47:21,1900-01-01 03:52:23,Haiti,Haiti,country,6
324,3.0,0:47:41,1900-01-01 03:52:43,USA,USA,country,6
325,3.0,0:47:44,1900-01-01 03:52:46,"Quebec, Canada",Quebec,region,5
326,3.0,0:48:00,1900-01-01 03:53:02,"Quebec, Canada",Quebec,region,5
